,Date,ADANIENT_OPEN,ADANIENT_PREV. CLOSE,ADANIENT_close,ADANIENT_VOLUME,ADANIPORTS_OPEN,ADANIPORTS_PREV. CLOSE,ADANIPORTS_close,ADANIPORTS_VOLUME,APOLLOHOSP_OPEN,APOLLOHOSP_PREV. CLOSE,APOLLOHOSP_close,APOLLOHOSP_VOLUME,ASIANPAINT_OPEN,ASIANPAINT_PREV. CLOSE,ASIANPAINT_close,ASIANPAINT_VOLUME,AXISBANK_OPEN,AXISBANK_PREV. CLOSE,AXISBANK_close,AXISBANK_VOLUME,BAJAJ-AUTO_OPEN,BAJAJ-AUTO_PREV. CLOSE,BAJAJ-AUTO_close,BAJAJ-AUTO_VOLUME,BAJAJFINSV_OPEN,BAJAJFINSV_PREV. CLOSE,BAJAJFINSV_close,BAJAJFINSV_VOLUME,BAJFINANCE_OPEN,BAJFINANCE_PREV. CLOSE,BAJFINANCE_close,BAJFINANCE_VOLUME,BHARTIARTL_OPEN,BHARTIARTL_PREV. CLOSE,BHARTIARTL_close,BHARTIARTL_VOLUME,BPCL_OPEN,BPCL_PREV. CLOSE,BPCL_close,BPCL_VOLUME,BRITANNIA_OPEN,BRITANNIA_PREV. CLOSE,BRITANNIA_close,BRITANNIA_VOLUME,CIPLA_OPEN,CIPLA_PREV. CLOSE,CIPLA_close,CIPLA_VOLUME,COALINDIA_OPEN,COALINDIA_PREV. CLOSE,COALINDIA_close,COALINDIA_VOLUME,DIVISLAB_OPEN,DIVISLAB_PREV. CLOSE,DIVISLAB_close,DIVISLAB_VOLUME,DRREDDY_OPEN,DRREDDY_PREV. CLOSE,DRREDDY_close,DRREDDY_VOLUME,EICHERMOT_OPEN,EICHERMOT_PREV. CLOSE,EICHERMOT_close,EICHERMOT_VOLUME,GRASIM_OPEN,GRASIM_PREV. CLOSE,GRASIM_close,GRASIM_VOLUME,HCLTECH_OPEN,HCLTECH_PREV. CLOSE,HCLTECH_close,HCLTECH_VOLUME,HDFC_OPEN,HDFC_PREV. CLOSE,HDFC_close,HDFC_VOLUME,HDFCBANK_OPEN,HDFCBANK_PREV. CLOSE,HDFCBANK_close,HDFCBANK_VOLUME,HDFCLIFE_OPEN,HDFCLIFE_PREV. CLOSE,HDFCLIFE_close,HDFCLIFE_VOLUME,HEROMOTOCO_OPEN,HEROMOTOCO_PREV. CLOSE,HEROMOTOCO_close,HEROMOTOCO_VOLUME,HINDALCO_OPEN,HINDALCO_PREV. CLOSE,HINDALCO_close,HINDALCO_VOLUME,HINDUNILVR_OPEN,HINDUNILVR_PREV. CLOSE,HINDUNILVR_close,HINDUNILVR_VOLUME,ICICIBANK_OPEN,ICICIBANK_PREV. CLOSE,ICICIBANK_close,ICICIBANK_VOLUME,INDUSINDBK_OPEN,INDUSINDBK_PREV. CLOSE,INDUSINDBK_close,INDUSINDBK_VOLUME,INFY_OPEN,INFY_PREV. CLOSE,INFY_close,INFY_VOLUME,ITC_OPEN,ITC_PREV. CLOSE,ITC_close,ITC_VOLUME,JSWSTEEL_OPEN,JSWSTEEL_PREV. CLOSE,JSWSTEEL_close,JSWSTEEL_VOLUME,KOTAKBANK_OPEN,KOTAKBANK_PREV. CLOSE,KOTAKBANK_close,KOTAKBANK_VOLUME,LT_OPEN,LT_PREV. CLOSE,LT_close,LT_VOLUME,M&M_OPEN,M&M_PREV. CLOSE,M&M_close,M&M_VOLUME,MARUTI_OPEN,MARUTI_PREV. CLOSE,MARUTI_close,MARUTI_VOLUME,NESTLEIND_OPEN,NESTLEIND_PREV. CLOSE,NESTLEIND_close,NESTLEIND_VOLUME,NTPC_OPEN,NTPC_PREV. CLOSE,NTPC_close,NTPC_VOLUME,ONGC_OPEN,ONGC_PREV. CLOSE,ONGC_close,ONGC_VOLUME,POWERGRID_OPEN,POWERGRID_PREV. CLOSE,POWERGRID_close,POWERGRID_VOLUME,RELIANCE_OPEN,RELIANCE_PREV. CLOSE,RELIANCE_close,RELIANCE_VOLUME,SBILIFE_OPEN,SBILIFE_PREV. CLOSE,SBILIFE_close,SBILIFE_VOLUME,SBIN_OPEN,SBIN_PREV. CLOSE,SBIN_close,SBIN_VOLUME,SUNPHARMA_OPEN,SUNPHARMA_PREV. CLOSE,SUNPHARMA_close,SUNPHARMA_VOLUME,TATACONSUM_OPEN,TATACONSUM_PREV. CLOSE,TATACONSUM_close,TATACONSUM_VOLUME,TATAMOTORS_OPEN,TATAMOTORS_PREV. CLOSE,TATAMOTORS_close,TATAMOTORS_VOLUME,TATASTEEL_OPEN,TATASTEEL_PREV. CLOSE,TATASTEEL_close,TATASTEEL_VOLUME,TCS_OPEN,TCS_PREV. CLOSE,TCS_close,TCS_VOLUME,TECHM_OPEN,TECHM_PREV. CLOSE,TECHM_close,TECHM_VOLUME,TITAN_OPEN,TITAN_PREV. CLOSE,TITAN_close,TITAN_VOLUME,ULTRACEMCO_OPEN,ULTRACEMCO_PREV. CLOSE,ULTRACEMCO_close,ULTRACEMCO_VOLUME,UPL_OPEN,UPL_PREV. CLOSE,UPL_close,UPL_VOLUME,WIPRO_OPEN,WIPRO_PREV. CLOSE,WIPRO_close,WIPRO_VOLUME,Volatility,Sharpe_Ratio,Equity Curve
370,2022-02-28,1603.75,1618.7,1644.45,1869037.0,690.0,695.15,707.5,4288186.0,4615.0,4633.45,4802.8,1617666.0,3090.0,3119.2,3174.65,1678348.0,749.9,758.05,742.4,14463418.0,3497.7,3508.4,3530.35,387040.0,15700.0,15772.15,16012.55,373257.0,6860.0,6969.4,7002.3,1580891.0,681.0,688.65,686.5,8301523.0,335.35,336.35,349.8,9573141.0,3405.0,3422.75,3427.45,426929.0,920.05,923.65,925.05,1534018.0,162.45,163.45,169.55,20872239.0,4120.0,4138.35,4265.0,611670.0,4150.0,4176.6,4063.4,982850.0,2600.0,2628.4,2589.8,815191.0,1552.5,1567.85,1598.5,1212286.0,1119.6,1129.7,1126.95,4571884.0,2375.0,2401.35,2364.5,8366630.0,1426.0,1456.1,1426.25,12440416.0,532.0,538.9,523.2,10669560.0,2527.0,2558.4,2535.45,1008620.0,537.0,533.9,573.75,35212827.0,2164.0,2170.7,2172.1,2334036.0,722.95,730.05,742.7,20547432.0,916.0,927.05,920.7,3299912.0,1682.2,1694.6,1715.6,15076542.0,213.2,213.95,215.85,20034633.0,591.5,598.6,627.45,7142843.0,1837.0,1856.7,1842.75,2712562.0,1764.9,1777.05,1816.75,2553662.0,807.0,807.6,790.85,5026913.0,8300.0,8356.1,8314.15,961303.0,17700.0,17715.1,17639.15,157873.0,128.95,130.35,133.5,13262687.0,160.5,159.5,160.65,20210070.0,197.45,197.3,209.15,23953789.0,2243.0,2283.95,2359.55,9828768.0,1049.0,1055.6,1060.15,1566146.0,476.9,482.95,483.2,18069367.0,821.0,831.55,843.9,4123139.0,699.5,709.5,718.6,1935344.0,445.0,459.75,454.05,34475468.0,1134.0,1145.35,1220.75,17605446.0,3490.0,3520.75,3554.2,3288942.0,1380.0,1389.7,1410.0,4983140.0,2430.0,2468.45,2546.55,2355891.0,6538.0,6570.25,6567.9,557289.0,651.0,654.7,665.45,3060915.0,551.0,555.25,555.8,9158437.0,98.51165687015505,0.9969260803798468,349056511465.85004
371,2022-03-02,1638.0,1644.45,1641.8,1249817.0,702.95,707.5,710.3,4448558.0,4827.0,4802.8,4861.25,1194676.0,3107.0,3174.65,3028.95,3014206.0,728.7,742.4,750.25,11691602.0,3498.3,3530.35,3372.3,982580.0,15705.0,16012.55,16053.0,281715.0,6918.0,7002.3,6831.55,1608009.0,684.0,686.5,674.25,10220908.0,346.5,349.8,342.1,7734602.0,3420.95,3427.45,3391.75,416582.0,911.1,925.05,923.1,3276260.0,171.0,169.55,184.8,72648396.0,4230.0,4265.0,4160.9,576094.0,4061.35,4063.4,3853.15,1540635.0,2574.8,2589.8,2508.1,630235.0,1572.0,1598.5,1548.5,1146391.0,1124.65,1126.95,1115.55,3867328.0,2321.5,2364.5,2278.1,8890970.0,1386.5,1426.25,1374.25,19252780.0,518.0,523.2,560.8,41081069.0,2498.0,2535.45,2426.3,855090.0,575.25,573.75,600.1,41248362.0,2128.95,2172.1,2149.1,2034688.0,717.0,742.7,714.85,25252492.0,907.0,920.7,906.35,4507940.0,1710.0,1715.6,1702.8,6771489.0,214.4,215.85,215.3,19295994.0,625.0,627.45,644.6,8894940.0,1811.8,1842.75,1806.0,2830955.0,1800.0,1816.75,1784.5,3152628.0,785.5,790.85,778.35,5779175.0,8197.7,8314.15,7814.2,1783011.0,17600.0,17639.15,17844.6,86631.0,132.8,133.5,130.95,12587947.0,165.65,160.65,162.95,41103406.0,207.75,209.15,210.9,15376962.0,2334.45,2359.55,2398.55,9909226.0,1060.0,1060.15,1121.15,3762611.0,478.0,483.2,474.25,22003848.0,844.35,843.9,820.9,3807036.0,711.95,718.6,711.0,1938441.0,452.95,454.05,447.6,25791134.0,1220.75,1220.75,1289.35,24847532.0,3552.5,3554.2,3546.15,2761341.0,1400.0,1410.0,1394.35,2160190.0,2550.0,2546.55,2592.65,3536974.0,6539.0,6567.9,6399.35,686927.0,663.65,665.45,689.55,8499711.0,555.0,555.8,555.2,8177055.0,98.63551036126388,0.9930149854987739,401235231141.1001
372,2022-03-03,1670.0,1641.8,1643.8,1333325.0,718.8,710.3,706.7,7533817.0,4880.0,4861.25,4917.8,930907.0,3029.0,3028.95,2871.9,4406840.0,756.0,750.25,737.65,8357181.0,3399.0,3372.3,3297.1,536758.0,16300.0,16053.0,15704.1,340014.0,6920.0,6831.55,6748.35,1333999.0,675.0,674.25,672.05,6517030.0,347.4,342.1,346.4,6412853.0,3405.0,3391.75,3366.4,429892.0,925.0,923.1,934.9,2622469.0,189.6,184.8,188.95,74050073.0,4200.0,4160.9,4160.45,421554.0,3879.0,3853.15,3718.85,1334725.0,2539.0,2508.1,2409.5,558686.0,1558.0,1548.5,1503.6,1145813.0,1125.0,1115.55,1139.7,3969380.0,2280.0,2278.1,2273.0,6191711.0,1381.0,1374.25,1371.0,8763961.0,560.75,560.8,531.75,5811568.0,2441.0,2426.3,2417.4,831912.0,613.9,600.1,606.3,18676314.0,2157.9,2149.1,2091.0,2372998.0,717.6,714.85,698.3,23190595.0,918.0,906.35,912.25,3731807.0,1720.2,1702.8,1720.85,7344147.0,216.05,215.3,219.4,28532668.0,650.5,644.6,654.7,5940599.0,1812.95,1806.0,1792.25,2962143.0,1810.0,1784.5,1752.3,2259979.0,792.0,778.35,762.05,2763929.0,7924.0,7814.2,7595.55,1050154.0,17880.0,17844.6,17436.5,66964.0,132.1,130.95,132.1,15628119.0,168.3,162.95,170.3,42345653.0,210.7,210.9,217.85,14854167.0,2400.0,2398.55,2378.3,4701183.0,1120.1,1121.15,1081.3,1105747.0,480.0,474.25,467.4,20358590.0,832.8,820.9,820.9,2657776.0,712.15,711.0,687.05,2112330.0,458.5,447.6,437.1,29599672.0,1306.0,1289.35,1303.3,17450338.0,3562.85,3546.15,3544.4,1928039.0,1409.8,1394.35,1426.65,2730530.0,2620.0,2592.65,2574.25,2153478.0,6416.0,6399.35,5980.7,2406110.0,707.9,689.55,713.75,9676442.0,563.0,555.2,569.55,12955663.0,98.52593963682386,0.9947435758279519,314876307764.60004
373,2022-03-04,1621.8,1643.8,1615.0,1433490.0,699.9,706.7,700.15,7941457.0,4880.0,4917.8,4747.25,738388.0,2863.8,2871.9,2738.15,6979253.0,723.0,737.65,715.0,11660648.0,3251.0,3297.1,3242.1,509620.0,15590.0,15704.1,15333.2,338059.0,6688.4,6748.35,6537.9,1996509.0,665.0,672.05,653.7,7094874.0,347.95,346.4,348.35,7778930.0,3350.0,3366.4,3371.35,331936.0,929.0,934.9,931.2,2453781.0,188.95,188.95,181.0,36095156.0,4100.0,4160.45,4094.7,429937.0,3710.0,3718.85,3828.65,1208050.0,2400.0,2409.5,2339.25,862528.0,1485.0,1503.6,1477.6,1627383.0,1128.0,1139.7,1138.45,3522375.0,2250.3,2273.0,2217.5,4537882.0,1360.0,1371.0,1366.5,10609682.0,528.9,531.75,521.5,4687979.0,2400.0,2417.4,2311.3,1266961.0,607.8,606.3,583.8,20490598.0,2075.0,2091.0,2019.5,6320118.0,691.0,698.3,688.05,18697223.0,896.0,912.25,901.9,3623960.0,1695.25,1720.85,1723.3,9074499.0,217.7,219.4,225.5,66835736.0,654.7,654.7,631.95,7605400.0,1770.0,1792.25,1752.15,2549194.0,1740.0,1752.3,1711.75,3906819.0,750.0,762.05,732.3,4829850.0,7482.0,7595.55,7247.3,2511658.0,17300.0,17436.5,17391.85,51705.0,132.0,132.1,130.2,15883138.0,170.1,170.3,165.25,32658756.0,215.95,217.85,215.05,9595738.0,2353.0,2378.3,2325.55,4986814.0,1071.5,1081.3,1057.35,1586668.0,460.3,467.4,461.95,20684268.0,816.3,820.9,829.65,4082674.0,688.4,687.05,669.95,2833168.0,431.85,437.1,417.25,38765185.0,1302.4,1303.3,1277.1,16282923.0,3501.5,3544.4,3524.35,2370257.0,1415.0,1426.65,1453.6,3567738.0,2565.0,2574.25,2441.0,2652474.0,5949.75,5980.7,6050.3,1336552.0,712.0,713.75,713.75,10189495.0,561.0,569.55,575.3,13474186.0,98.44669598654235,0.9994693832472199,348660184687.75
374,2022-03-07,1590.0,1615.0,1564.05,1508821.0,690.0,700.15,677.8,4890958.0,4620.0,4747.25,4664.35,643012.0,2649.9,2738.15,2708.45,3233760.0,693.0,715.0,667.55,20147061.0,3185.0,3242.1,3234.65,335205.0,14994.0,15333.2,14373.2,371521.0,6350.0,6537.9,6125.0,2843588.0,640.0,653.7,675.4,12615451.0,347.0,348.35,338.0,9968000.0,3300.0,3371.35,3153.45,711477.0,921.9,931.2,941.15,2604231.0,185.95,181.0,188.7,41642776.0,4050.0,4094.7,4074.95,540735.0,3749.0,3828.65,3769.4,603086.0,2230.0,2339.25,2259.65,1513430.0,1445.0,1477.6,1446.55,923769.0,1111.0,1138.45,1154.2,5249845.0,2139.4,2217.5,2121.95,7675627.0,1318.5,1366.5,1324.8,13527229.0,505.0,521.5,503.5,9156126.0,2289.8,2311.3,2198.7,1284637.0,586.75,583.8,619.75,20963374.0,1979.5,2019.5,1943.95,2976453.0,663.5,688.05,653.75,27799873.0,878.0,901.9,834.4,6323502.0,1697.0,1723.3,1739.85,9742588.0,222.0,225.5,224.95,45258669.0,630.0,631.95,637.15,5507113.0,1693.5,1752.15,1711.9,2697935.0,1658.25,1711.75,1634.45,6318251.0,719.85,732.3,690.55,7008637.0,6992.0,7247.3,6769.05,2469925.0,17100.0,17391.85,17342.05,66542.0,129.0,130.2,130.05,14985637.0,167.1,165.25,186.95,132538155.0,210.5,215.05,212.8,13226740.0,2278.7,2325.55,2239.55,8299295.0,1026.6,1057.35,1028.9,852067.0,447.5,461.95,440.3,33720472.0,818.0,829.65,822.65,3065234.0,659.0,669.95,659.85,2137318.0,401.75,417.25,394.0,44836205.0,1275.9,1277.1,1291.9,11040001.0,3450.0,3524.35,3484.9,3054130.0,1428.0,1453.6,1424.1,3341715.0,2414.8,2441.0,2389.7,1545686.0,5929.3,6050.3,5698.1,1280108.0,710.05,713.75,731.9,6969575.0,563.0,575.3,571.85,10556167.0,98.70109442317224,0.9973149891510186,383867412242.74994
375,2022-03-08,1574.9,1564.05,1601.6,1396347.0,679.65,677.8,688.85,3831397.0,4660.0,4664.35,4722.25,670238.0,2690.0,2708.45,2723.4,2611102.0,665.0,667.55,670.4,24828458.0,3229.0,3234.65,3317.1,557492.0,14400.0,14373.2,14450.7,462569.0,6128.0,6125.0,6161.85,2885783.0,675.0,675.4,683.0,8462985.0,337.8,338.0,341.6,6440280.0,3115.0,3153.45,3113.75,541966.0,938.0,941.15,969.55,5826939.0,189.0,188.7,189.15,22940456.0,4069.9,4074.95,4164.25,414138.0,3750.0,3769.4,3868.55,784169.0,2251.0,2259.65,2256.05,1533255.0,1440.0,1446.55,1458.2,816447.0,1156.0,1154.2,1175.3,3805165.0,2106.0,2121.95,2151.7,9024183.0,1302.2,1324.8,1327.8,19606246.0,500.0,503.5,513.05,7443036.0,2181.0,2198.7,2251.65,1081826.0,618.0,619.75,589.95,19477245.0,1924.55,1943.95,1949.0,3211938.0,643.3,653.75,665.0,26716975.0,831.1,834.4,840.7,6163433.0,1718.45,1739.85,1778.2,10984500.0,223.9,224.95,226.9,36036336.0,639.95,637.15,629.85,5422987.0,1700.0,1711.9,1723.1,5436496.0,1627.9,1634.45,1658.5,4421730.0,690.55,690.55,700.65,4000294.0,6705.0,6769.05,6806.3,2840376.0,17300.0,17342.05,17263.3,97724.0,130.5,130.05,133.75,28572640.0,190.0,186.95,179.1,73127816.0,214.0,212.8,212.35,21307868.0,2211.5,2239.55,2235.5,9825043.0,1009.0,1028.9,1031.95,1580056.0,438.0,440.3,440.3,42510207.0,826.2,822.65,855.0,4864275.0,659.0,659.85,683.7,2850859.0,390.5,394.0,391.75,55543383.0,1293.0,1291.9,1269.5,9107822.0,3460.0,3484.9,3599.95,3300992.0,1420.0,1424.1,1461.95,2365949.0,2400.0,2389.7,2371.25,1467595.0,5631.0,5698.1,5833.45,955847.0,730.4,731.9,724.2,4117923.0,572.0,571.85,587.45,11019999.0,98.40565199648923,0.9972871604403254,392740006187.89996
376,2022-03-09,1609.6,1601.6,1656.55,1498176.0,697.0,688.85,714.1,5351552.0,4779.0,4722.25,4710.95,447387.0,2750.0,2723.4,2874.95,4076068.0,671.5,670.4,674.2,20438651.0,3320.0,3317.1,3339.0,508262.0,14501.1,14450.7,15015.2,391341.0,6219.5,6161.85,6472.5,2280131.0,682.0,683.0,691.5,9896395.0,344.5,341.6,342.65,6781953.0,3144.0,3113.75,3123.85,483468.0,969.55,969.55,981.55,3501351.0,190.0,189.15,186.65,13870658.0,4180.0,4164.25,4234.05,385251.0,3901.5,3868.55,3930.45,809369.0,2275.0,2256.05,2293.05,1577642.0,1465.7,1458.2,1493.35,1691246.0,1180.0,1175.3,1182.7,3781326.0,2151.7,2151.7,2194.4,6114047.0,1330.0,1327.8,1371.15,11567347.0,517.0,513.05,514.7,4515965.0,2266.0,2251.65,2290.5,670764.0,591.3,589.95,588.05,15686460.0,1964.0,1949.0,1997.9,2879079.0,664.7,665.0,667.45,33728639.0,863.0,840.7,875.35,6967640.0,1791.0,1778.2,1813.35,10193515.0,227.7,226.9,229.25,42294906.0,629.0,629.85,627.15,3784214.0,1723.1,1723.1,1739.1,6919461.0,1676.5,1658.5,1690.95,3306502.0,705.0,700.65,734.85,5490287.0,6874.0,6806.3,7026.85,1827539.0,17380.0,17263.3,17145.6,71122.0,133.95,133.75,131.5,14286413.0,183.0,179.1,175.4,51977091.0,215.15,212.35,208.1,17123219.0,2236.0,2235.5,2354.1,9421163.0,1035.8,1031.95,1025.2,1409037.0,442.0,440.3,451.7,32331325.0,863.4,855.0,868.25,7276355.0,685.0,683.7,699.15,1920634.0,394.95,391.75,405.9,48376222.0,1273.9,1269.5,1255.35,6934888.0,3605.0,3599.95,3632.6,2719654.0,1461.95,1461.95,1504.75,3667977.0,2393.0,2371.25,2433.65,1581979.0,5890.0,5833.45,6017.35,813790.0,732.5,724.2,725.2,2888800.0,588.0,587.45,585.5,11763616.0,98.44347829471869,0.9990985110380487,353287704465.25
377,2022-03-10,1682.0,1656.55,1742.85,2294474.0,727.9,714.1,730.4,5850213.0,4805.6,4710.95,4769.7,363906.0,3000.0,2874.95,2912.8,3971987.0,707.9,674.2,694.95,23224756.0,3399.0,3339.0,3422.35,350154.0,15649.0,15015.2,15467.45,476405.0,6794.0,6472.5,6584.9,2091561.0,699.95,691.5,697.75,5989327.0,352.0,342.65,349.0,9054604.0,3225.0,3123.85,3222.95,490457.0,982.05,981.55,987.05,4146797.0,184.0,186.65,178.95,30890343.0,4267.5,4234.05,4300.9,414284.0,3975.0,3930.45,3892.5,712099.0,2375.0,2293.05,2303.0,1021481.0,1550.0,1493.35,1554.9,1486312.0,1198.2,1182.7,1192.15,3834327.0,2287.0,2194.4,2237.95,4183914.0,1427.0,1371.15,1392.7,11136603.0,524.0,514.7,521.3,5059007.0,2350.0,2290.5,2320.75,716132.0,573.5,588.05,593.8,14824703.0,2051.9,1997.9,2101.95,4879791.0,693.95,667.45,676.6,35959638.0,909.8,875.35,904.3,6312569.0,1844.75,1813.35,1825.9,6547182.0,231.0,229.25,232.0,36132245.0,632.0,627.15,650.75,5201836.0,1800.0,1739.1,1754.35,4188469.0,1740.0,1690.95,1728.2,2776325.0,761.95,734.85,738.85,4064470.0,7255.0,7026.85,7211.8,1535070.0,17300.0,17145.6,17649.1,66489.0,132.9,131.5,132.95,13101323.0,168.25,175.4,174.35,62112814.0,211.0,208.1,208.85,12387415.0,2400.0,2354.1,2392.25,8297995.0,1039.0,1025.2,1050.05,1580932.0,469.9,451.7,468.7,34553299.0,869.9,868.25,869.55,2899758.0,705.55,699.15,724.2,2574455.0,427.0,405.9,419.6,59776817.0,1257.85,1255.35,1308.7,13674062.0,3684.0,3632.6,3620.95,2005441.0,1525.0,1504.75,1485.35,2835942.0,2498.0,2433.65,2467.8,1051744.0,6202.0,6017.35,6052.55,967482.0,731.55,725.2,724.2,4218131.0,595.0,585.5,588.25,8080983.0,98.39842762394436,0.9998010036388536,349734402444.9501
378,2022-03-11,1750.0,1742.85,1734.1,1354129.0,729.5,730.4,729.45,2864685.0,4748.0,4769.7,4854.1,436703.0,2917.0,2912.8,2932.0,1265493.0,691.9,694.95,690.85,14224356.0,3400.0,3422.35,3423.0,156038.0,15400.0,15467.45,15569.0,329632.0,6550.0,6584.9,6628.0,1264771.0,696.7,697.75,694.85,3353880.0,351.0,349.0,362.0,8278802.0,3250.0,3222.95,3199.9,362091.0,984.25,987.05,1043.95,11106725.0,181.0,178.95,181.75,14663558.0,4298.0,4300.9,4339.4,352915.0,3893.0,3892.5,3975.6,1113263.0,2290.0,2303.0,2290.75,621070.0,1553.75,1554.9,1566.25,1202172.0,1180.0,1192.15,1193.45,2770879.0,2216.0,2237.95,2230.0,2532517.0,1388.0,1392.7,1396.8,7575390.0,518.55,521.3,518.8,2924919.0,2318.0,2320.75,2331.2,467988.0,595.0,593.8,589.1,7635725.0,2100.0,2101.95,2094.4,2481643.0,674.65,676.6,677.9,20546724.0,900.0,904.3,901.75,3451877.0,1814.0,1825.9,1822.0,4758657.0,231.9,232.0,236.35,41699184.0,648.5,650.75,669.75,8172290.0,1745.0,1754.35,1763.0,2506340.0,1720.0,1728.2,1728.65,1577597.0,734.0,738.85,734.8,2364792.0,7200.0,7211.8,7102.55,1024452.0,17600.0,17649.1,17327.45,73279.0,132.9,132.95,131.95,8669803.0,172.5,174.35,175.7,26187452.0,209.3,208.85,212.45,9744638.0,2376.05,2392.25,2399.15,5656799.0,1050.0,1050.05,1058.5,698477.0,466.4,468.7,470.35,22091309.0,872.0,869.55,902.0,7194497.0,724.3,724.2,716.45,2305707.0,413.6,419.6,418.15,51510243.0,1315.0,1308.7,1301.7,11882299.0,3603.25,3620.95,3599.15,1623423.0,1476.0,1485.35,1486.8,1116432.0,2478.0,2467.8,2493.6,812330.0,6043.0,6052.55,6021.0,533023.0,723.85,724.2,725.45,2559363.0,587.0,588.25,586.2,4963594.0,98.31859487171386,0.9951557088152578,249631459314.55
379,2022-03-14,1732.0,1734.1,1736.1,659190.0,725.95,729.45,730.55,1905433.0,4890.0,4854.1,4923.5,626924.0,2950.0,2932.0,2962.8,1214217.0,694.7,690.85,710.05,10720884.0,3402.0,3423.0,3452.55,245299.0,15475.6,15569.0,15678.5,285201.0,6601.0,6628.0,6665.45,1266846.0,688.15,694.85,700.4,4016137.0,359.8,362.0,359.65,8224912.0,3199.9,3199.9,3185.85,335292.0,1045.0,1043.95,1048.65,5590771.0,181.0,181.75,180.35,8306420.0,4340.0,4339.4,4393.8,492612.0,3961.0,3975.6,3957.3,570058.0,2290.0,2290.75,2313.55,681806.0,1556.2,1566.25,1577.5,548042.0,1193.45,1193.45,1202.85,5740660.0,2235.0,2230.0,2275.7,2153393.0,1415.0,1396.8,1442.55,12509063.0,520.0,518.8,512.45,4517379.0,2330.0,2331.2,2341.9,382149.0,585.9,589.1,590.8,7904911.0,2095.0,2094.4,2059.3,1730325.0,678.1,677.9,696.15,24648981.0,899.0,901.75,907.6,3718477.0,1831.55,1822.0,1890.7,10289724.0,236.25,236.35,239.0,35113638.0,667.0,669.75,664.85,2529995.0,1745.45,1763.0,1788.75,3316649.0,1735.0,1728.65,1746.75,1558334.0,734.8,734.8,743.2,3563695.0,7050.0,7102.55,7316.75,1023874.0,17477.45,17327.45,17367.2,38665.0,131.95,131.95,132.15,5670284.0,174.0,175.7,171.8,20214021.0,212.45,212.45,213.4,9448995.0,2386.9,2399.15,2418.85,3849222.0,1047.0,1058.5,1069.7,1278905.0,471.0,470.35,485.15,27750689.0,901.95,902.0,892.25,3861194.0,720.0,716.45,722.25,1584725.0,418.75,418.15,411.7,40721277.0,1305.0,1301.7,1297.0,5278082.0,3580.0,3599.15,3643.0,1765688.0,1487.0,1486.8,1503.0,1372791.0,2490.0,2493.6,2539.0,1004492.0,6050.0,6021.0,6035.9,466938.0,728.0,725.45,730.75,2845328.0,586.4,586.2,598.15,7503221.0,98.28687078117584,0.9977356960569855,241493722134.15002
380,2022-03-15,1740.0,1736.1,1701.4,1085901.0,733.0,730.55,721.3,4228582.0,4949.95,4923.5,4812.95,686998.0,2998.0,2962.8,2987.15,1857685.0,713.0,710.05,698.15,12157425.0,3441.0,3452.55,3454.05,229544.0,15749.0,15678.5,15708.9,296511.0,6677.2,6665.45,6666.55,1479270.0,699.0,700.4,703.1,6006439.0,361.05,359.65,350.3,6065433.0,3186.0,3185.85,3222.85,258636.0,1045.0,1048.65,1068.05,7945333.0,179.9,180.35,172.9,14074860.0,4365.1,4393.8,4386.25,403394.0,3958.0,3957.3,3899.85,471294.0,2320.0,2313.55,2305.25,611025.0,1573.0,1577.5,1564.25,913262.0,1207.0,1202.85,1176.85,3003066.0,2291.7,2275.7,2240.85,4557236.0,1443.5,1442.55,1424.0,9433964.0,512.45,512.45,504.7,4513513.0,2345.0,2341.9,2318.4,612285.0,580.0,590.8,559.75,13005715.0,2045.0,2059.3,2038.2,2391023.0,701.5,696.15,697.35,27714580.0,916.9,907.6,896.65,4390735.0,1888.35,1890.7,1839.3,7140443.0,239.0,239.0,237.85,32998305.0,659.0,664.85,641.15,4754984.0,1784.0,1788.75,1733.75,4807455.0,1748.0,1746.75,1743.45,2062332.0,745.0,743.2,761.2,4811450.0,7321.0,7316.75,7420.1,1586111.0,17420.0,17367.2,17461.6,62211.0,131.3,132.15,131.05,6895190.0,168.3,171.8,163.75,42333127.0,213.2,213.4,209.65,10896214.0,2427.95,2418.85,2363.45,7349740.0,1069.05,1069.7,1070.55,1068905.0,489.0,485.15,485.85,27204899.0,893.7,892.25,891.65,4039746.0,724.0,722.25,748.6,9386502.0,409.85,411.7,413.65,47706136.0,1291.8,1297.0,1233.75,9614313.0,3659.0,3643.0,3593.9,3651133.0,1514.0,1503.0,1458.6,2188506.0,2559.0,2539.0,2556.95,1571483.0,6095.85,6035.9,6021.25,819263.0,730.0,730.75,741.0,4051465.0,603.7,598.15,587.7,6926622.0,98.42728047100422,0.9973417236355464,297287398974.2
